stn;time;hto000d0;qhto000d0;mhto000d0
DIB;19890124;47;0;-
DIB;19890125;46;0;-
DIB;19890126;45;0;-
DIB;19890127;44;0;-
DIB;19890128;43;0;-
DIB;19890129;42;0;-
DIB;19890130;41;0;-
DIB;19890131;40;0;-
DIB;19890201;40;0;-
DIB;19890202;39;0;-
DIB;19890203;38;0;-
DIB;19890204;37;0;-
DIB;19890205;36;0;-
DIB;19890206;35;0;-
DIB;19890207;34;0;-
DIB;19890208;33;0;-
DIB;19890209;32;0;-
DIB;19890210;31;0;-
DIB;19890211;30;0;-
DIB;19890212;40;0;-
DIB;19890213;50;0;-
DIB;19890214;45;0;-
DIB;19890215;40;0;-
DIB;19890216;40;0;-
DIB;19890217;38;0;-
DIB;19890218;36;0;-
DIB;19890219;33;0;-
DIB;19890220;30;0;-
DIB;19890221;27;0;-
DIB;19890222;25;0;-
DIB;19890223;20;0;-
DIB;19890224;30;0;-
DIB;19890225;30;0;-
DIB;19890226;40;0;-
DIB;19890227;58;0;-
DIB;19890228;60;0;-
DIB;19890301;55;0;-
DIB;19890302;50;0;-
DIB;19890303;64;0;-
DIB;19890304;60;0;-
DIB;19890305;50;0;-
DIB;19890306;45;0;-
DIB;19890307;35;0;-
DIB;19890308;35;0;-
DIB;19890309;34;0;-
DIB;19890310;33;0;-
DIB;19890311;32;0;-
DIB;19890312;30;0;-
DIB;19890313;27;0;-
DIB;19890314;26;0;-
DIB;19890315;25;0;-
DIB;19890316;20;0;-
DIB;19890317;15;0;-
DIB;19890318;12;0;-
DIB;19890319;10;0;-
DIB;19890320;9;0;-
DIB;19890321;7;0;-
DIB;19890322;5;0;-
DIB;19890323;2;0;-
DIB;19890324;0;0;-
DIB;19890325;0;0;-
DIB;19890326;0;0;-
DIB;19890327;0;0;-
DIB;19890328;0;0;-
DIB;19890329;0;0;-
DIB;19890330;0;0;-
DIB;19890331;0;0;-
DIB;19890401;0;0;-
DIB;19890402;0;0;-
DIB;19890403;0;0;-
DIB;19890404;18;0;-
DIB;19890405;5;0;-
DIB;19890406;1;0;-
DIB;19890407;0;0;-
DIB;19890408;0;0;-
DIB;19890409;0;0;-
DIB;19890410;0;0;-
DIB;19890411;0;0;-
DIB;19890412;15;0;-
DIB;19890413;30;0;-
DIB;19890414;40;0;-
DIB;19890415;30;0;-
DIB;19890416;20;0;-
DIB;19890417;15;0;-
DIB;19890418;10;0;-
DIB;19890419;5;0;-
DIB;19890420;0;0;-
DIB;19890421;0;0;-
DIB;19890422;0;0;-
DIB;19890423;0;0;-
DIB;19890424;0;0;-
DIB;19890425;0;0;-
DIB;19890426;6;0;-
DIB;19890427;1;0;-
DIB;19890428;0;0;-
DIB;19890429;0;0;-
DIB;19890430;0;0;-
DIB;19890501;0;0;-
DIB;19890502;0;0;-
DIB;19890503;0;0;-
DIB;19890504;0;0;-
DIB;19890505;0;0;-
DIB;19890506;0;0;-
DIB;19890507;0;0;-
DIB;19890508;0;0;-
DIB;19890509;0;0;-
DIB;19890510;0;0;-
DIB;19890511;0;0;-
DIB;19890512;0;0;-
DIB;19890513;0;0;-
DIB;19890514;0;0;-
DIB;19890515;0;0;-
DIB;19890516;0;0;-
DIB;19890517;0;0;-
DIB;19890518;0;0;-
DIB;19890519;0;0;-
DIB;19890520;0;0;-
DIB;19890521;0;0;-
DIB;19890522;0;0;-
DIB;19890523;0;0;-
DIB;19890524;0;0;-
DIB;19890525;0;0;-
DIB;19890526;0;0;-
DIB;19890527;0;0;-
DIB;19890528;0;0;-
DIB;19890529;0;0;-
DIB;19890530;0;0;-
DIB;19890531;0;0;-
DIB;19890601;0;0;-
DIB;19890602;0;0;-
DIB;19890603;0;0;-
DIB;19890604;0;0;-
DIB;19890605;0;0;-
DIB;19890606;0;0;-
DIB;19890607;0;0;-
DIB;19890608;0;0;-
DIB;19890609;0;0;-
DIB;19890610;0;0;-
DIB;19890611;0;0;-
DIB;19890612;0;0;-
DIB;19890613;0;0;-
DIB;19890614;0;0;-
DIB;19890615;0;0;-
DIB;19890616;0;0;-
DIB;19890617;0;0;-
DIB;19890618;0;0;-
DIB;19890619;0;0;-
DIB;19890620;0;0;-
DIB;19890621;0;0;-
DIB;19890622;0;0;-
DIB;19890623;0;0;-
DIB;19890624;0;0;-
DIB;19890625;0;0;-
DIB;19890626;0;0;-
DIB;19890627;0;0;-
DIB;19890628;0;0;-
DIB;19890629;0;0;-
DIB;19890630;0;0;-
DIB;19890701;0;0;-
DIB;19890702;0;0;-
DIB;19890703;0;0;-
DIB;19890704;0;0;-
DIB;19890705;0;0;-
DIB;19890706;0;0;-
DIB;19890707;0;0;-
DIB;19890708;0;0;-
DIB;19890709;0;0;-
DIB;19890710;0;0;-
DIB;19890711;0;0;-
DIB;19890712;0;0;-
DIB;19890713;0;0;-
DIB;19890714;0;0;-
DIB;19890715;0;0;-
DIB;19890716;0;0;-
DIB;19890717;0;0;-
DIB;19890718;0;0;-
DIB;19890719;0;0;-
DIB;19890720;0;0;-
DIB;19890721;0;0;-
DIB;19890722;0;0;-
DIB;19890723;0;0;-
DIB;19890724;0;0;-
DIB;19890725;0;0;-
DIB;19890726;0;0;-
DIB;19890727;0;0;-
DIB;19890728;0;0;-
DIB;19890729;0;0;-
DIB;19890730;0;0;-
DIB;19890731;0;0;-
DIB;19890801;0;0;-
DIB;19890802;0;0;-
DIB;19890803;0;0;-
DIB;19890804;0;0;-
DIB;19890805;0;0;-
DIB;19890806;0;0;-
DIB;19890807;0;0;-
DIB;19890808;0;0;-
DIB;19890809;0;0;-
DIB;19890810;0;0;-
DIB;19890811;0;0;-
DIB;19890812;0;0;-
DIB;19890813;0;0;-
DIB;19890814;0;0;-
DIB;19890815;0;0;-
DIB;19890816;0;0;-
DIB;19890817;0;0;-
DIB;19890818;0;0;-
DIB;19890819;0;0;-
DIB;19890820;0;0;-
DIB;19890821;0;0;-
DIB;19890822;0;0;-
DIB;19890823;0;0;-
DIB;19890824;0;0;-
DIB;19890825;0;0;-
DIB;19890826;0;0;-
DIB;19890827;0;0;-
DIB;19890828;0;0;-
DIB;19890829;0;0;-
DIB;19890830;0;0;-
DIB;19890831;0;0;-
DIB;19890901;0;0;-
DIB;19890902;0;0;-
DIB;19890903;0;0;-
DIB;19890904;0;0;-
DIB;19890905;0;0;-
DIB;19890906;0;0;-
DIB;19890907;0;0;-
DIB;19890908;0;0;-
DIB;19890909;0;0;-
DIB;19890910;0;0;-
DIB;19890911;0;0;-
DIB;19890912;0;0;-
DIB;19890913;0;0;-
DIB;19890914;0;0;-
DIB;19890915;0;0;-
DIB;19890916;0;0;-
DIB;19890917;0;0;-
DIB;19890918;0;0;-
DIB;19890919;0;0;-
DIB;19890920;0;0;-
DIB;19890921;0;0;-
DIB;19890922;0;0;-
DIB;19890923;0;0;-
DIB;19890924;0;0;-
DIB;19890925;0;0;-
DIB;19890926;0;0;-
DIB;19890927;0;0;-
DIB;19890928;0;0;-
DIB;19890929;0;0;-
DIB;19890930;0;0;-
DIB;19891001;0;0;-
DIB;19891002;0;0;-
DIB;19891003;0;0;-
DIB;19891004;0;0;-
DIB;19891005;0;0;-
DIB;19891006;0;0;-
DIB;19891007;0;0;-
DIB;19891008;2;0;-
DIB;19891009;0;0;-
DIB;19891010;0;0;-
DIB;19891011;0;0;-
DIB;19891012;0;0;-
DIB;19891013;0;0;-
DIB;19891014;0;0;-
DIB;19891015;0;0;-
DIB;19891016;0;0;-
DIB;19891017;0;0;-
DIB;19891018;0;0;-
DIB;19891019;0;0;-
DIB;19891020;0;0;-
DIB;19891021;0;0;-
DIB;19891022;0;0;-
DIB;19891023;0;0;-
DIB;19891024;0;0;-
DIB;19891025;0;0;-
DIB;19891026;0;0;-
DIB;19891027;0;0;-
DIB;19891028;0;0;-
DIB;19891029;0;0;-
DIB;19891030;0;0;-
DIB;19891031;0;0;-
DIB;19891101;0;0;-
DIB;19891102;0;0;-
DIB;19891103;0;0;-
DIB;19891104;0;0;-
DIB;19891105;1;0;-
DIB;19891106;2;0;-
DIB;19891107;2;0;-
DIB;19891108;0;0;-
DIB;19891109;0;0;-
DIB;19891110;0;0;-
DIB;19891111;0;0;-
DIB;19891112;0;0;-
DIB;19891113;0;0;-
DIB;19891114;0;0;-
DIB;19891115;0;0;-
DIB;19891116;0;0;-
DIB;19891117;0;0;-
DIB;19891118;0;0;-
DIB;19891119;0;0;-
DIB;19891120;0;0;-
DIB;19891121;0;0;-
DIB;19891122;0;0;-
DIB;19891123;0;0;-
DIB;19891124;0;0;-
DIB;19891125;0;0;-
DIB;19891126;0;0;-
DIB;19891127;0;0;-
DIB;19891128;0;0;-
DIB;19891129;0;0;-
DIB;19891130;0;0;-
DIB;19891201;0;0;-
DIB;19891202;0;0;-
DIB;19891203;0;0;-
DIB;19891204;0;0;-
DIB;19891205;0;0;-
DIB;19891206;0;0;-
DIB;19891207;0;0;-
DIB;19891208;0;0;-
DIB;19891209;0;0;-
DIB;19891210;0;0;-
DIB;19891211;0;0;-
DIB;19891212;0;0;-
DIB;19891213;0;0;-
DIB;19891214;0;0;-
DIB;19891215;0;0;-
DIB;19891216;0;0;-
DIB;19891217;0;0;-
DIB;19891218;0;0;-
DIB;19891219;0;0;-
DIB;19891220;0;0;-
DIB;19891221;0;0;-
DIB;19891222;2;0;-
DIB;19891223;0;0;-
DIB;19891224;0;0;-
DIB;19891225;0;0;-
DIB;19891226;0;0;-
DIB;19891227;0;0;-
DIB;19891228;0;0;-
DIB;19891229;0;0;-
DIB;19891230;0;0;-
DIB;19891231;0;0;-
DIB;19900101;0;0;-
DIB;19900102;0;0;-
DIB;19900103;0;0;-
DIB;19900104;0;0;-
DIB;19900105;0;0;-
DIB;19900106;0;0;-
DIB;19900107;0;0;-
DIB;19900108;0;0;-
DIB;19900109;0;0;-
DIB;19900110;0;0;-
DIB;19900111;0;0;-
DIB;19900112;0;0;-
DIB;19900113;0;0;-
DIB;19900114;0;0;-
DIB;19900115;0;0;-
DIB;19900116;0;0;-
DIB;19900117;0;0;-
DIB;19900118;0;0;-
DIB;19900119;0;0;-
DIB;19900120;0;0;-
DIB;19900121;0;0;-
DIB;19900122;0;0;-
DIB;19900123;0;0;-
DIB;19900124;0;0;-
DIB;19900125;0;0;-
DIB;19900126;8;0;-
DIB;19900127;1;0;-
DIB;19900128;8;0;-
DIB;19900129;3;0;-
DIB;19900130;0;0;-
DIB;19900131;0;0;-
DIB;19900201;3;0;-
DIB;19900202;0;0;-
DIB;19900203;0;0;-
DIB;19900204;0;0;-
DIB;19900205;0;0;-
DIB;19900206;0;0;-
DIB;19900207;0;0;-
DIB;19900208;0;0;-
DIB;19900209;0;0;-
DIB;19900210;20;0;-
DIB;19900211;30;0;-
DIB;19900212;35;0;-
DIB;19900213;30;0;-
DIB;19900214;25;0;-
DIB;19900215;25;0;-
DIB;19900216;20;0;-
DIB;19900217;18;0;-
DIB;19900218;15;0;-
DIB;19900219;13;0;-
DIB;19900220;11;0;-
DIB;19900221;10;0;-
DIB;19900222;8;0;-
DIB;19900223;6;0;-
DIB;19900224;5;0;-
DIB;19900225;3;0;-
DIB;19900226;0;0;-
DIB;19900227;9;0;-
DIB;19900228;7;0;-
DIB;19900301;13;0;-
DIB;19900302;20;0;-
DIB;19900303;18;0;-
DIB;19900304;14;0;-
DIB;19900305;10;0;-
DIB;19900306;8;0;-
DIB;19900307;5;0;-
DIB;19900308;3;0;-
DIB;19900309;0;0;-
DIB;19900310;0;0;-
DIB;19900311;0;0;-
DIB;19900312;0;0;-
DIB;19900313;0;0;-
DIB;19900314;0;0;-
DIB;19900315;0;0;-
DIB;19900316;0;0;-
DIB;19900317;0;0;-
DIB;19900318;0;0;-
DIB;19900319;0;0;-
DIB;19900320;0;0;-
DIB;19900321;0;0;-
DIB;19900322;0;0;-
DIB;19900323;0;0;-
DIB;19900324;0;0;-
DIB;19900325;2;0;-
DIB;19900326;0;0;-
DIB;19900327;1;0;-
DIB;19900328;0;0;-
DIB;19900329;0;0;-
DIB;19900330;0;0;-
DIB;19900331;0;0;-
DIB;19900401;0;0;-
DIB;19900402;0;0;-
DIB;19900403;0;0;-
DIB;19900404;0;0;-
DIB;19900405;0;0;-
DIB;19900406;0;0;-
DIB;19900407;0;0;-
DIB;19900408;0;0;-
DIB;19900409;0;0;-
DIB;19900410;0;0;-
DIB;19900411;3;0;-
DIB;19900412;0;0;-
DIB;19900413;0;0;-
DIB;19900414;7;0;-
DIB;19900415;14;0;-
DIB;19900416;8;0;-
DIB;19900417;16;0;-
DIB;19900418;10;0;-
DIB;19900419;5;0;-
DIB;19900420;0;0;-
DIB;19900421;0;0;-
DIB;19900422;0;0;-
DIB;19900423;6;0;-
DIB;19900424;0;0;-
DIB;19900425;0;0;-
DIB;19900426;0;0;-
DIB;19900427;0;0;-
DIB;19900428;0;0;-
DIB;19900429;0;0;-
DIB;19900430;0;0;-
DIB;19900501;0;0;-
DIB;19900502;0;0;-
DIB;19900503;0;0;-
DIB;19900504;0;0;-
DIB;19900505;0;0;-
DIB;19900506;0;0;-
DIB;19900507;0;0;-
DIB;19900508;0;0;-
DIB;19900509;0;0;-
DIB;19900510;0;0;-
DIB;19900511;0;0;-
DIB;19900512;0;0;-
DIB;19900513;0;0;-
DIB;19900514;0;0;-
DIB;19900515;0;0;-
DIB;19900516;0;0;-
DIB;19900517;0;0;-
DIB;19900518;0;0;-
DIB;19900519;0;0;-
DIB;19900520;0;0;-
DIB;19900521;0;0;-
DIB;19900522;0;0;-
DIB;19900523;0;0;-
DIB;19900524;0;0;-
DIB;19900525;0;0;-
DIB;19900526;0;0;-
DIB;19900527;0;0;-
DIB;19900528;0;0;-
DIB;19900529;0;0;-
DIB;19900530;0;0;-
DIB;19900531;0;0;-
DIB;19900601;0;0;-
DIB;19900602;0;0;-
DIB;19900603;0;0;-
DIB;19900604;0;0;-
DIB;19900605;0;0;-
DIB;19900606;0;0;-
DIB;19900607;0;0;-
DIB;19900608;0;0;-
DIB;19900609;0;0;-
DIB;19900610;0;0;-
DIB;19900611;0;0;-
DIB;19900612;0;0;-
DIB;19900613;0;0;-
DIB;19900614;0;0;-
DIB;19900615;0;0;-
DIB;19900616;0;0;-
DIB;19900617;0;0;-
DIB;19900618;0;0;-
DIB;19900619;0;0;-
DIB;19900620;0;0;-
DIB;19900621;0;0;-
DIB;19900622;0;0;-
DIB;19900623;0;0;-
DIB;19900624;0;0;-
DIB;19900625;0;0;-
DIB;19900626;0;0;-
DIB;19900627;0;0;-
DIB;19900628;0;0;-
DIB;19900629;0;0;-
DIB;19900630;0;0;-
DIB;19900701;0;0;-
DIB;19900702;0;0;-
DIB;19900703;0;0;-
DIB;19900704;0;0;-
DIB;19900705;0;0;-
DIB;19900706;0;0;-
DIB;19900707;0;0;-
DIB;19900708;0;0;-
DIB;19900709;0;0;-
DIB;19900710;0;0;-
DIB;19900711;0;0;-
DIB;19900712;0;0;-
DIB;19900713;0;0;-
DIB;19900714;0;0;-
DIB;19900715;0;0;-
DIB;19900716;0;0;-
DIB;19900717;0;0;-
DIB;19900718;0;0;-
DIB;19900719;0;0;-
DIB;19900720;0;0;-
DIB;19900721;0;0;-
DIB;19900722;0;0;-
DIB;19900723;0;0;-
DIB;19900724;0;0;-
DIB;19900725;0;0;-
DIB;19900726;0;0;-
DIB;19900727;0;0;-
DIB;19900728;0;0;-
DIB;19900729;0;0;-
DIB;19900730;0;0;-
DIB;19900731;0;0;-
DIB;19900801;0;0;-
DIB;19900802;0;0;-
DIB;19900803;0;0;-
DIB;19900804;0;0;-
DIB;19900805;0;0;-
DIB;19900806;0;0;-
DIB;19900807;0;0;-
DIB;19900808;0;0;-
DIB;19900809;0;0;-
DIB;19900810;0;0;-
DIB;19900811;0;0;-
DIB;19900812;0;0;-
DIB;19900813;0;0;-
DIB;19900814;0;0;-
DIB;19900815;0;0;-
DIB;19900816;0;0;-
DIB;19900817;0;0;-
DIB;19900818;0;0;-
DIB;19900819;0;0;-
DIB;19900820;0;0;-
DIB;19900821;0;0;-
DIB;19900822;0;0;-
DIB;19900823;0;0;-
DIB;19900824;0;0;-
DIB;19900825;0;0;-
DIB;19900826;0;0;-
DIB;19900827;0;0;-
DIB;19900828;0;0;-
DIB;19900829;0;0;-
DIB;19900830;0;0;-
DIB;19900831;0;0;-
DIB;19900901;0;0;-
DIB;19900902;0;0;-
DIB;19900903;0;0;-
DIB;19900904;0;0;-
DIB;19900905;0;0;-
DIB;19900906;0;0;-
DIB;19900907;0;0;-
DIB;19900908;0;0;-
DIB;19900909;0;0;-
DIB;19900910;0;0;-
DIB;19900911;0;0;-
DIB;19900912;0;0;-
DIB;19900913;0;0;-
DIB;19900914;0;0;-
DIB;19900915;0;0;-
DIB;19900916;0;0;-
DIB;19900917;0;0;-
DIB;19900918;0;0;-
DIB;19900919;0;0;-
DIB;19900920;0;0;-
DIB;19900921;0;0;-
DIB;19900922;0;0;-
DIB;19900923;0;0;-
DIB;19900924;0;0;-
DIB;19900925;0;0;-
DIB;19900926;0;0;-
DIB;19900927;0;0;-
DIB;19900928;0;0;-
DIB;19900929;0;0;-
DIB;19900930;0;0;-
DIB;19901001;0;0;-
DIB;19901002;0;0;-
DIB;19901003;0;0;-
DIB;19901004;0;0;-
DIB;19901005;0;0;-
DIB;19901006;0;0;-
DIB;19901007;0;0;-
DIB;19901008;0;0;-
DIB;19901009;0;0;-
DIB;19901010;0;0;-
DIB;19901011;0;0;-
DIB;19901012;0;0;-
DIB;19901013;0;0;-
DIB;19901014;0;0;-
DIB;19901015;0;0;-
DIB;19901016;0;0;-
DIB;19901017;0;0;-
DIB;19901018;0;0;-
DIB;19901019;0;0;-
DIB;19901020;0;0;-
DIB;19901021;0;0;-
DIB;19901022;0;0;-
DIB;19901023;0;0;-
DIB;19901024;0;0;-
DIB;19901025;0;0;-
DIB;19901026;0;0;-
DIB;19901027;0;0;-
DIB;19901028;0;0;-
DIB;19901029;0;0;-
DIB;19901030;0;0;-
DIB;19901031;0;0;-
DIB;19901101;0;0;-
DIB;19901102;12;0;-
DIB;19901103;32;0;-
DIB;19901104;23;0;-
DIB;19901105;21;0;-
DIB;19901106;20;0;-
DIB;19901107;18;0;-
DIB;19901108;17;0;-
DIB;19901109;11;0;-
DIB;19901110;6;0;-
DIB;19901111;0;0;-
DIB;19901112;0;0;-
DIB;19901113;0;0;-
DIB;19901114;0;0;-
DIB;19901115;2;0;-
DIB;19901116;0;0;-
DIB;19901117;0;0;-
DIB;19901118;0;0;-
DIB;19901119;0;0;-
DIB;19901120;2;0;-
DIB;19901121;2;0;-
DIB;19901122;32;0;-
DIB;19901123;27;0;-
DIB;19901124;20;0;-
DIB;19901125;24;0;-
DIB;19901126;21;0;-
DIB;19901127;20;0;-
DIB;19901128;19;0;-
DIB;19901129;18;0;-
DIB;19901130;18;0;-
DIB;19901201;18;0;-
DIB;19901202;18;0;-
DIB;19901203;17;0;-
DIB;19901204;17;0;-
DIB;19901205;17;0;-
DIB;19901206;16;0;-
DIB;19901207;16;0;-
DIB;19901208;15;0;-
DIB;19901209;22;0;-
DIB;19901210;29;0;-
DIB;19901211;28;0;-
DIB;19901212;60;0;-
DIB;19901213;58;0;-
DIB;19901214;55;0;-
DIB;19901215;50;0;-
DIB;19901216;45;0;-
DIB;19901217;44;0;-
DIB;19901218;47;0;-
DIB;19901219;46;0;-
DIB;19901220;45;0;-
DIB;19901221;49;0;-
DIB;19901222;48;0;-
DIB;19901223;47;0;-
DIB;19901224;41;0;-
DIB;19901225;48;0;-
DIB;19901226;43;0;-
DIB;19901227;44;0;-
DIB;19901228;38;0;-
DIB;19901229;35;0;-
DIB;19901230;33;0;-
DIB;19901231;33;0;-
DIB;19910101;30;0;-
DIB;19910102;30;0;-
DIB;19910103;30;0;-
DIB;19910104;33;0;-
DIB;19910105;33;0;-
DIB;19910106;33;0;-
DIB;19910107;31;0;-
DIB;19910108;31;0;-
DIB;19910109;30;0;-
DIB;19910110;29;0;-
DIB;19910111;29;0;-
DIB;19910112;42;0;-
DIB;19910113;40;0;-
DIB;19910114;38;0;-
DIB;19910115;38;0;-
DIB;19910116;37;0;-
DIB;19910117;37;0;-
DIB;19910118;37;0;-
DIB;19910119;36;0;-
DIB;19910120;36;0;-
DIB;19910121;36;0;-
DIB;19910122;35;0;-
DIB;19910123;35;0;-
DIB;19910124;35;0;-
DIB;19910125;35;0;-
DIB;19910126;35;0;-
DIB;19910127;35;0;-
DIB;19910128;35;0;-
DIB;19910129;35;0;-
DIB;19910130;34;0;-
DIB;19910131;34;0;-
DIB;19910201;34;0;-
DIB;19910202;34;0;-
DIB;19910203;34;0;-
DIB;19910204;34;0;-
DIB;19910205;34;0;-
DIB;19910206;34;0;-
DIB;19910207;40;0;-
DIB;19910208;50;0;-
DIB;19910209;73;0;-
DIB;19910210;70;0;-
DIB;19910211;68;0;-
DIB;19910212;70;0;-
DIB;19910213;68;0;-
DIB;19910214;65;0;-
DIB;19910215;75;0;-
DIB;19910216;70;0;-
DIB;19910217;69;0;-
DIB;19910218;67;0;-
DIB;19910219;65;0;-
DIB;19910220;63;0;-
DIB;19910221;62;0;-
DIB;19910222;60;0;-
DIB;19910223;59;0;-
DIB;19910224;58;0;-
DIB;19910225;55;0;-
DIB;19910226;52;0;-
DIB;19910227;50;0;-
DIB;19910228;48;0;-
DIB;19910301;45;0;-
DIB;19910302;42;0;-
DIB;19910303;40;0;-
DIB;19910304;38;0;-
DIB;19910305;35;0;-
DIB;19910306;30;0;-
DIB;19910307;25;0;-
DIB;19910308;18;0;-
DIB;19910309;15;0;-
DIB;19910310;10;0;-
DIB;19910311;8;0;-
DIB;19910312;5;0;-
DIB;19910313;5;0;-
DIB;19910314;2;0;-
DIB;19910315;0;0;-
DIB;19910316;0;0;-
DIB;19910317;0;0;-
DIB;19910318;0;0;-
DIB;19910319;0;0;-
DIB;19910320;0;0;-
DIB;19910321;0;0;-
DIB;19910322;4;0;-
DIB;19910323;0;0;-
DIB;19910324;0;0;-
DIB;19910325;0;0;-
DIB;19910326;0;0;-
DIB;19910327;0;0;-
DIB;19910328;0;0;-
DIB;19910329;0;0;-
DIB;19910330;0;0;-
DIB;19910331;0;0;-
DIB;19910401;0;0;-
DIB;19910402;0;0;-
DIB;19910403;0;0;-
DIB;19910404;0;0;-
DIB;19910405;5;0;-
DIB;19910406;0;0;-
DIB;19910407;0;0;-
DIB;19910408;0;0;-
DIB;19910409;0;0;-
DIB;19910410;0;0;-
DIB;19910411;0;0;-
DIB;19910412;0;0;-
DIB;19910413;0;0;-
DIB;19910414;0;0;-
DIB;19910415;0;0;-
DIB;19910416;0;0;-
DIB;19910417;0;0;-
DIB;19910418;7;0;-
DIB;19910419;15;0;-
DIB;19910420;20;0;-
DIB;19910421;20;0;-
DIB;19910422;27;0;-
DIB;19910423;5;0;-
DIB;19910424;0;0;-
DIB;19910425;0;0;-
DIB;19910426;0;0;-
DIB;19910427;0;0;-
DIB;19910428;0;0;-
DIB;19910429;0;0;-
DIB;19910430;0;0;-
DIB;19910501;0;0;-
DIB;19910502;0;0;-
DIB;19910503;7;0;-
DIB;19910504;8;0;-
DIB;19910505;0;0;-
DIB;19910506;0;0;-
DIB;19910507;0;0;-
DIB;19910508;0;0;-
DIB;19910509;0;0;-
DIB;19910510;0;0;-
DIB;19910511;0;0;-
DIB;19910512;0;0;-
DIB;19910513;0;0;-
DIB;19910514;0;0;-
DIB;19910515;8;0;-
DIB;19910516;0;0;-
DIB;19910517;0;0;-
DIB;19910518;0;0;-
DIB;19910519;0;0;-
DIB;19910520;0;0;-
DIB;19910521;0;0;-
DIB;19910522;0;0;-
DIB;19910523;0;0;-
DIB;19910524;0;0;-
DIB;19910525;0;0;-
DIB;19910526;0;0;-
DIB;19910527;0;0;-
DIB;19910528;0;0;-
DIB;19910529;0;0;-
DIB;19910530;0;0;-
DIB;19910531;0;0;-
DIB;19910601;0;0;-
DIB;19910602;0;0;-
DIB;19910603;0;0;-
DIB;19910604;0;0;-
DIB;19910605;0;0;-
DIB;19910606;0;0;-
DIB;19910607;0;0;-
DIB;19910608;0;0;-
DIB;19910609;0;0;-
DIB;19910610;0;0;-
DIB;19910611;0;0;-
DIB;19910612;0;0;-
DIB;19910613;0;0;-
DIB;19910614;0;0;-
DIB;19910615;0;0;-
DIB;19910616;0;0;-
DIB;19910617;0;0;-
DIB;19910618;0;0;-
DIB;19910619;0;0;-
DIB;19910620;0;0;-
DIB;19910621;0;0;-
DIB;19910622;0;0;-
DIB;19910623;0;0;-
DIB;19910624;0;0;-
DIB;19910625;0;0;-
DIB;19910626;0;0;-
DIB;19910627;0;0;-
DIB;19910628;0;0;-
DIB;19910629;0;0;-
DIB;19910630;0;0;-
DIB;19910701;0;0;-
DIB;19910702;0;0;-
DIB;19910703;0;0;-
DIB;19910704;0;0;-
DIB;19910705;0;0;-
DIB;19910706;0;0;-
DIB;19910707;0;0;-
DIB;19910708;0;0;-
DIB;19910709;0;0;-
DIB;19910710;0;0;-
DIB;19910711;0;0;-
DIB;19910712;0;0;-
DIB;19910713;0;0;-
DIB;19910714;0;0;-
DIB;19910715;0;0;-
DIB;19910716;0;0;-
DIB;19910717;0;0;-
DIB;19910718;0;0;-
DIB;19910719;0;0;-
DIB;19910720;0;0;-
DIB;19910721;0;0;-
DIB;19910722;0;0;-
DIB;19910723;0;0;-
DIB;19910724;0;0;-
DIB;19910725;0;0;-
DIB;19910726;0;0;-
DIB;19910727;0;0;-
DIB;19910728;0;0;-
DIB;19910729;0;0;-
DIB;19910730;0;0;-
DIB;19910731;0;0;-
DIB;19910801;0;0;-
DIB;19910802;0;0;-
DIB;19910803;0;0;-
DIB;19910804;0;0;-
DIB;19910805;0;0;-
DIB;19910806;0;0;-
DIB;19910807;0;0;-
DIB;19910808;0;0;-
DIB;19910809;0;0;-
DIB;19910810;0;0;-
DIB;19910811;0;0;-
DIB;19910812;0;0;-
DIB;19910813;0;0;-
DIB;19910814;0;0;-
DIB;19910815;0;0;-
DIB;19910816;0;0;-
DIB;19910817;0;0;-
DIB;19910818;0;0;-
DIB;19910819;0;0;-
DIB;19910820;0;0;-
DIB;19910821;0;0;-
DIB;19910822;0;0;-
DIB;19910823;0;0;-
DIB;19910824;0;0;-
DIB;19910825;0;0;-
DIB;19910826;0;0;-
DIB;19910827;0;0;-
DIB;19910828;0;0;-
DIB;19910829;0;0;-
DIB;19910830;0;0;-
DIB;19910831;0;0;-
DIB;19910901;0;0;-
DIB;19910902;0;0;-
DIB;19910903;0;0;-
DIB;19910904;0;0;-
DIB;19910905;0;0;-
DIB;19910906;0;0;-
DIB;19910907;0;0;-
DIB;19910908;0;0;-
DIB;19910909;0;0;-
DIB;19910910;0;0;-
DIB;19910911;0;0;-
DIB;19910912;0;0;-
DIB;19910913;0;0;-
DIB;19910914;0;0;-
DIB;19910915;0;0;-
DIB;19910916;0;0;-
DIB;19910917;0;0;-
DIB;19910918;0;0;-
DIB;19910919;0;0;-
DIB;19910920;0;0;-
DIB;19910921;0;0;-
DIB;19910922;0;0;-
DIB;19910923;0;0;-
DIB;19910924;0;0;-
DIB;19910925;0;0;-
DIB;19910926;0;0;-
DIB;19910927;0;0;-
DIB;19910928;0;0;-
DIB;19910929;0;0;-
DIB;19910930;0;0;-
DIB;19911001;0;0;-
DIB;19911002;0;0;-
DIB;19911003;0;0;-
DIB;19911004;0;0;-
DIB;19911005;0;0;-
DIB;19911006;0;0;-
DIB;19911007;0;0;-
DIB;19911008;0;0;-
DIB;19911009;0;0;-
DIB;19911010;0;0;-
DIB;19911011;0;0;-
DIB;19911012;0;0;-
DIB;19911013;0;0;-
DIB;19911014;0;0;-
DIB;19911015;0;0;-
DIB;19911016;0;0;-
DIB;19911017;0;0;-
DIB;19911018;6;0;-
